,Country,Date/Time,topic
47,Afghanistan,6/24/13 0:00,topic2
49,Afghanistan,6/25/13 0:00,topic2
48,Afghanistan,6/25/13 0:00,topic4
73,Afghanistan,6/26/13 0:00,topic2
74,Afghanistan,6/26/13 0:00,topic2
50,Afghanistan,6/27/13 0:00,topic2
51,Afghanistan,7/1/13 0:00,topic2
52,Afghanistan,7/1/13 0:00,topic2
53,Afghanistan,7/1/13 0:00,topic2
54,Afghanistan,7/2/13 0:00,topic7
55,Afghanistan,7/10/13 0:00,topic2
202,Afghanistan,7/11/13 0:00,topic2
203,Afghanistan,7/11/13 0:00,topic2
204,Afghanistan,7/12/13 0:00,topic2
56,Afghanistan,7/16/13 0:00,topic2
57,Afghanistan,7/16/13 0:00,topic2
58,Afghanistan,7/18/13 0:00,topic2
117,Afghanistan,7/24/13 0:00,topic2
107,Afghanistan,7/25/13 0:00,topic4
83,Afghanistan,7/26/13 0:00,topic2
97,Afghanistan,7/29/13 0:00,topic2
98,Afghanistan,7/29/13 0:00,topic2
99,Afghanistan,7/29/13 0:00,topic2
110,Afghanistan,7/30/13 0:00,topic2
112,Afghanistan,7/31/13 0:00,topic2
101,Afghanistan,8/1/13 0:00,topic2
102,Afghanistan,8/1/13 0:00,topic2
78,Afghanistan,8/9/13 0:00,topic2
59,Afghanistan,8/12/13 0:00,topic2
61,Afghanistan,8/12/13 0:00,topic4
60,Afghanistan,8/12/13 0:00,topic7
63,Afghanistan,8/13/13 0:00,topic2
62,Afghanistan,8/13/13 0:00,topic7
122,Afghanistan,8/15/13 0:00,topic2
121,Afghanistan,8/15/13 0:00,topic4
76,Afghanistan,8/27/13 0:00,topic2
64,Afghanistan,9/5/13 0:00,topic2
65,Afghanistan,9/5/13 0:00,topic2
66,Afghanistan,9/6/13 0:00,topic2
67,Afghanistan,9/9/13 0:00,topic2
68,Afghanistan,9/9/13 0:00,topic2
69,Afghanistan,9/9/13 0:00,topic2
70,Afghanistan,9/9/13 0:00,topic2
71,Afghanistan,9/10/13 0:00,topic2
72,Afghanistan,9/11/13 0:00,topic4
119,Afghanistan,9/13/13 0:00,topic2
120,Afghanistan,9/13/13 0:00,topic2
90,Afghanistan,9/16/13 0:00,topic2
91,Afghanistan,9/16/13 0:00,topic2
89,Afghanistan,9/16/13 0:00,topic4
105,Afghanistan,9/19/13 0:00,topic2
80,Afghanistan,9/20/13 0:00,topic2
123,Afghanistan,9/23/13 0:00,topic2
124,Afghanistan,9/23/13 0:00,topic2
125,Afghanistan,9/24/13 0:00,topic2
126,Afghanistan,9/30/13 0:00,topic2
127,Afghanistan,9/30/13 0:00,topic2
128,Afghanistan,9/30/13 0:00,topic8
129,Afghanistan,10/4/13 0:00,topic2
130,Afghanistan,10/4/13 0:00,topic4
205,Afghanistan,10/8/13 0:00,topic2
206,Afghanistan,10/9/13 0:00,topic2
104,Afghanistan,10/10/13 0:00,topic2
79,Afghanistan,10/11/13 0:00,topic2
131,Afghanistan,10/14/13 0:00,topic2
132,Afghanistan,10/14/13 0:00,topic2
133,Afghanistan,10/16/13 0:00,topic2
134,Afghanistan,10/16/13 0:00,topic2
77,Afghanistan,10/23/13 0:00,topic2
135,Afghanistan,10/24/13 0:00,topic2
136,Afghanistan,10/24/13 0:00,topic2
138,Afghanistan,10/25/13 0:00,topic2
137,Afghanistan,10/25/13 0:00,topic4
139,Afghanistan,11/4/13 0:00,topic2
140,Afghanistan,11/6/13 0:00,topic2
103,Afghanistan,11/7/13 0:00,topic2
141,Afghanistan,11/8/13 0:00,topic2
88,Afghanistan,11/11/13 0:00,topic2
108,Afghanistan,11/12/13 0:00,topic2
75,Afghanistan,11/15/13 0:00,topic2
92,Afghanistan,11/18/13 0:00,topic2
93,Afghanistan,11/18/13 0:00,topic2
94,Afghanistan,11/18/13 0:00,topic4
109,Afghanistan,11/19/13 0:00,topic2
116,Afghanistan,11/20/13 0:00,topic2
106,Afghanistan,11/21/13 0:00,topic4
81,Afghanistan,11/22/13 0:00,topic2
82,Afghanistan,11/22/13 0:00,topic2
95,Afghanistan,11/25/13 0:00,topic2
96,Afghanistan,11/25/13 0:00,topic4
84,Afghanistan,11/29/13 0:00,topic2
87,Afghanistan,12/2/13 0:00,topic2
85,Afghanistan,12/2/13 0:00,topic4
86,Afghanistan,12/2/13 0:00,topic8
113,Afghanistan,12/4/13 0:00,topic2
114,Afghanistan,12/4/13 0:00,topic2
115,Afghanistan,12/4/13 0:00,topic2
118,Afghanistan,12/5/13 0:00,topic2
207,Afghanistan,12/18/13 0:00,topic2
100,Afghanistan,12/30/13 0:00,topic2
111,Afghanistan,12/31/13 0:00,topic2
9,Afghanistan,5/14/14 0:00,topic4
25,Afghanistan,5/20/14 0:00,topic2
6,Afghanistan,5/21/14 0:00,topic2
142,Afghanistan,5/22/14 0:00,topic2
143,Afghanistan,5/22/14 0:00,topic2
144,Afghanistan,5/23/14 0:00,topic1
145,Afghanistan,5/23/14 0:00,topic2
147,Afghanistan,6/5/14 0:00,topic2
146,Afghanistan,6/5/14 0:00,topic4
148,Afghanistan,6/6/14 0:00,topic2
149,Afghanistan,6/16/14 0:00,topic2
151,Afghanistan,6/16/14 0:00,topic2
152,Afghanistan,6/16/14 0:00,topic2
153,Afghanistan,6/16/14 0:00,topic2
150,Afghanistan,6/16/14 0:00,topic4
36,Afghanistan,6/17/14 0:00,topic2
155,Afghanistan,6/19/14 0:00,topic1
154,Afghanistan,6/19/14 0:00,topic2
158,Afghanistan,6/23/14 0:00,topic1
156,Afghanistan,6/23/14 0:00,topic2
157,Afghanistan,6/23/14 0:00,topic2
159,Afghanistan,6/23/14 0:00,topic2
5,Afghanistan,6/25/14 0:00,topic2
161,Afghanistan,6/25/14 0:00,topic2
160,Afghanistan,6/25/14 0:00,topic8
18,Afghanistan,7/2/14 0:00,topic2
19,Afghanistan,7/2/14 0:00,topic4
163,Afghanistan,7/7/14 0:00,topic2
162,Afghanistan,7/7/14 0:00,topic4
40,Afghanistan,7/8/14 0:00,topic2
41,Afghanistan,7/8/14 0:00,topic2
15,Afghanistan,7/9/14 0:00,topic2
16,Afghanistan,7/9/14 0:00,topic2
17,Afghanistan,7/9/14 0:00,topic2
164,Afghanistan,7/10/14 0:00,topic4
165,Afghanistan,7/14/14 0:00,topic4
37,Afghanistan,7/15/14 0:00,topic2
13,Afghanistan,7/16/14 0:00,topic1
166,Afghanistan,7/17/14 0:00,topic2
167,Afghanistan,7/17/14 0:00,topic2
168,Afghanistan,7/17/14 0:00,topic2
169,Afghanistan,7/18/14 0:00,topic1
170,Afghanistan,7/18/14 0:00,topic2
171,Afghanistan,7/21/14 0:00,topic2
24,Afghanistan,7/22/14 0:00,topic6
172,Afghanistan,7/28/14 0:00,topic2
0,Afghanistan,7/30/14 0:00,topic2
173,Afghanistan,8/1/14 0:00,topic2
174,Afghanistan,8/4/14 0:00,topic2
175,Afghanistan,8/4/14 0:00,topic4
42,Afghanistan,8/5/14 0:00,topic2
12,Afghanistan,8/6/14 0:00,topic2
176,Afghanistan,8/7/14 0:00,topic2
29,Afghanistan,8/12/14 0:00,topic2
46,Afghanistan,8/14/14 0:00,topic4
34,Afghanistan,8/19/14 0:00,topic2
35,Afghanistan,8/19/14 0:00,topic2
177,Afghanistan,8/25/14 0:00,topic2
178,Afghanistan,8/25/14 0:00,topic2
179,Afghanistan,8/25/14 0:00,topic2
20,Afghanistan,8/26/14 0:00,topic2
1,Afghanistan,8/27/14 0:00,topic2
2,Afghanistan,8/27/14 0:00,topic2
180,Afghanistan,8/29/14 0:00,topic4
30,Afghanistan,9/2/14 0:00,topic1
31,Afghanistan,9/2/14 0:00,topic2
181,Afghanistan,9/5/14 0:00,topic2
43,Afghanistan,9/9/14 0:00,topic1
182,Afghanistan,9/11/14 0:00,topic2
22,Afghanistan,9/23/14 0:00,topic2
23,Afghanistan,9/23/14 0:00,topic2
183,Afghanistan,9/29/14 0:00,topic2
184,Afghanistan,9/29/14 0:00,topic2
10,Afghanistan,10/8/14 0:00,topic2
11,Afghanistan,10/8/14 0:00,topic2
38,Afghanistan,10/14/14 0:00,topic2
39,Afghanistan,10/14/14 0:00,topic4
14,Afghanistan,10/15/14 0:00,topic2
185,Afghanistan,10/20/14 0:00,topic2
33,Afghanistan,10/21/14 0:00,topic2
200,Afghanistan,10/22/14 0:00,topic2
186,Afghanistan,10/27/14 0:00,topic2
187,Afghanistan,11/3/14 0:00,topic2
188,Afghanistan,11/17/14 0:00,topic2
26,Afghanistan,11/18/14 0:00,topic2
189,Afghanistan,11/24/14 0:00,topic2
191,Afghanistan,11/24/14 0:00,topic2
190,Afghanistan,11/24/14 0:00,topic4
21,Afghanistan,11/25/14 0:00,topic2
3,Afghanistan,11/26/14 0:00,topic2
4,Afghanistan,11/26/14 0:00,topic2
192,Afghanistan,11/27/14 0:00,topic2
193,Afghanistan,12/1/14 0:00,topic2
194,Afghanistan,12/1/14 0:00,topic2
195,Afghanistan,12/1/14 0:00,topic2
32,Afghanistan,12/2/14 0:00,topic2
196,Afghanistan,12/11/14 0:00,topic2
197,Afghanistan,12/11/14 0:00,topic4
198,Afghanistan,12/12/14 0:00,topic2
199,Afghanistan,12/15/14 0:00,topic2
27,Afghanistan,12/16/14 0:00,topic2
28,Afghanistan,12/16/14 0:00,topic2
7,Afghanistan,12/17/14 0:00,topic2
8,Afghanistan,12/17/14 0:00,topic2
44,Afghanistan,12/18/14 0:00,topic2
45,Afghanistan,12/18/14 0:00,topic2
201,Afghanistan,12/30/14 0:00,topic2
208,Albania,6/24/13 0:00,topic1
233,Algeria,6/24/13 0:00,topic4
209,Albania,6/27/13 0:00,topic1
231,Algeria,7/18/13 0:00,topic2
232,Algeria,7/18/13 0:00,topic2
217,Algeria,7/24/13 0:00,topic2
214,Algeria,7/31/13 0:00,topic2
216,Algeria,7/31/13 0:00,topic2
218,Algeria,9/24/13 0:00,topic2
215,Algeria,10/10/13 0:00,topic2
219,Algeria,10/25/13 0:00,topic1
210,Algeria,5/14/14 0:00,topic2
220,Algeria,5/16/14 0:00,topic4
221,Algeria,5/23/14 0:00,topic2
222,Algeria,7/14/14 0:00,topic2
223,Algeria,7/14/14 0:00,topic2
224,Algeria,7/14/14 0:00,topic2
225,Algeria,8/1/14 0:00,topic4
226,Algeria,8/4/14 0:00,topic2
212,Algeria,9/23/14 0:00,topic2
211,Algeria,10/15/14 0:00,topic2
213,Algeria,11/27/14 0:00,topic2
227,Algeria,11/27/14 0:00,topic2
228,Algeria,12/1/14 0:00,topic8
229,Algeria,12/11/14 0:00,topic2
230,Algeria,12/15/14 0:00,topic2
234,Angola,6/25/13 0:00,topic1
235,Angola,6/27/13 0:00,topic7
242,Angola,9/19/13 0:00,topic2
237,Angola,9/20/13 0:00,topic4
236,Angola,11/15/13 0:00,topic2
239,Angola,11/18/13 0:00,topic1
240,Angola,11/25/13 0:00,topic4
241,Angola,11/25/13 0:00,topic4
238,Angola,11/29/13 0:00,topic7
246,Argentina,12/5/13 0:00,topic2
245,Argentina,12/31/13 0:00,topic2
247,Argentina,6/25/14 0:00,topic8
243,Argentina,7/30/14 0:00,topic4
248,Argentina,9/11/14 0:00,topic2
244,Argentina,11/4/14 0:00,topic4
251,Azerbaijan,10/9/13 0:00,topic1
250,Azerbaijan,10/10/13 0:00,topic4
249,Azerbaijan,10/11/13 0:00,topic4
252,Bahamas,11/25/14 0:00,topic2
254,Bahrain,7/15/13 0:00,topic2
255,Bahrain,7/15/13 0:00,topic2
260,Bahrain,7/18/13 0:00,topic4
256,Bahrain,9/30/13 0:00,topic4
257,Bahrain,10/24/13 0:00,topic4
258,Bahrain,6/19/14 0:00,topic1
259,Bahrain,7/21/14 0:00,topic4
253,Bahrain,12/30/14 0:00,topic2
265,Bangladesh,7/1/13 0:00,topic4
266,Bangladesh,7/15/13 0:00,topic2
267,Bangladesh,7/16/13 0:00,topic2
268,Bangladesh,7/17/13 0:00,topic2
294,Bangladesh,8/1/13 0:00,topic1
295,Bangladesh,8/1/13 0:00,topic2
269,Bangladesh,8/13/13 0:00,topic2
270,Bangladesh,8/13/13 0:00,topic2
282,Bangladesh,8/14/13 0:00,topic1
283,Bangladesh,8/14/13 0:00,topic2
272,Bangladesh,9/20/13 0:00,topic1
284,Bangladesh,9/23/13 0:00,topic2
281,Bangladesh,10/9/13 0:00,topic4
285,Bangladesh,10/25/13 0:00,topic1
286,Bangladesh,11/4/13 0:00,topic1
287,Bangladesh,11/5/13 0:00,topic2
288,Bangladesh,11/5/13 0:00,topic2
276,Bangladesh,11/11/13 0:00,topic2
271,Bangladesh,11/13/13 0:00,topic2
273,Bangladesh,11/29/13 0:00,topic1
275,Bangladesh,12/2/13 0:00,topic1
274,Bangladesh,12/2/13 0:00,topic7
278,Bangladesh,12/3/13 0:00,topic1
277,Bangladesh,12/30/13 0:00,topic1
279,Bangladesh,12/31/13 0:00,topic2
280,Bangladesh,12/31/13 0:00,topic2
289,Bangladesh,6/16/14 0:00,topic2
290,Bangladesh,7/7/14 0:00,topic8
261,Bangladesh,7/16/14 0:00,topic7
263,Bangladesh,8/12/14 0:00,topic4
262,Bangladesh,8/26/14 0:00,topic7
291,Bangladesh,9/29/14 0:00,topic4
292,Bangladesh,11/3/14 0:00,topic2
264,Bangladesh,11/4/14 0:00,topic2
293,Bangladesh,12/30/14 0:00,topic2
296,Barbados,11/14/14 0:00,topic4
297,Belarus,10/17/13 0:00,topic2
299,Benin,8/9/13 0:00,topic4
300,Benin,9/13/13 0:00,topic4
301,Benin,11/6/13 0:00,topic4
298,Benin,7/23/14 0:00,topic4
302,Benin,10/27/14 0:00,topic8
303,Bhutan,7/15/13 0:00,topic4
305,Bosnia and Herzegovina,6/24/14 0:00,topic2
304,Bosnia and Herzegovina,10/15/14 0:00,topic2
314,Bolivia,8/14/13 0:00,topic2
313,Bolivia,10/23/13 0:00,topic2
315,Bolivia,11/4/13 0:00,topic4
308,Bolivia,6/24/14 0:00,topic4
316,Bolivia,7/7/14 0:00,topic4
311,Bolivia,7/15/14 0:00,topic2
317,Bolivia,7/18/14 0:00,topic2
306,Bolivia,7/30/14 0:00,topic2
310,Bolivia,10/7/14 0:00,topic2
312,Bolivia,11/4/14 0:00,topic2
309,Bolivia,11/18/14 0:00,topic2
307,Bolivia,12/17/14 0:00,topic4
318,Bosnia and Herzegovina,10/17/13 0:00,topic2
320,Bosnia and Herzegovina,5/20/14 0:00,topic2
321,Bosnia and Herzegovina,6/19/14 0:00,topic4
319,Bosnia and Herzegovina,7/2/14 0:00,topic4
323,Bosnia and Herzegovina,12/5/14 0:00,topic2
325,Bosnia and Herzegovina,12/8/14 0:00,topic1
324,Bosnia and Herzegovina,12/8/14 0:00,topic2
322,Bosnia and Herzegovina,7/21/14 0:00,topic2
326,Bosnia and Herzegovina,10/10/13 0:00,topic2
327,Bosnia and Herzegovina,10/24/13 0:00,topic2
328,Bosnia and Herzegovina,11/5/13 0:00,topic2
329,Bosnia and Herzegovina,5/16/14 0:00,topic1
330,Bosnia and Herzegovina,9/29/14 0:00,topic2
331,Botswana,10/27/14 0:00,topic1
341,Brazil,6/24/13 0:00,topic1
342,Brazil,6/25/13 0:00,topic1
351,Brazil,6/26/13 0:00,topic2
352,Brazil,6/26/13 0:00,topic2
343,Brazil,6/27/13 0:00,topic2
344,Brazil,6/28/13 0:00,topic4
345,Brazil,7/1/13 0:00,topic2
346,Brazil,7/1/13 0:00,topic2
347,Brazil,7/12/13 0:00,topic2
348,Brazil,7/15/13 0:00,topic2
356,Brazil,7/30/13 0:00,topic2
349,Brazil,8/13/13 0:00,topic2
359,Brazil,8/15/13 0:00,topic4
350,Brazil,9/9/13 0:00,topic4
360,Brazil,9/26/13 0:00,topic2
354,Brazil,10/8/13 0:00,topic2
355,Brazil,10/8/13 0:00,topic2
372,Brazil,10/11/13 0:00,topic2
361,Brazil,10/16/13 0:00,topic4
362,Brazil,11/8/13 0:00,topic2
353,Brazil,12/3/13 0:00,topic2
357,Brazil,12/5/13 0:00,topic2
358,Brazil,12/5/13 0:00,topic2
363,Brazil,5/16/14 0:00,topic4
364,Brazil,5/19/14 0:00,topic4
335,Brazil,5/21/14 0:00,topic2
365,Brazil,6/5/14 0:00,topic4
366,Brazil,6/16/14 0:00,topic4
333,Brazil,6/25/14 0:00,topic2
334,Brazil,6/25/14 0:00,topic6
367,Brazil,7/18/14 0:00,topic2
332,Brazil,7/30/14 0:00,topic8
340,Brazil,8/14/14 0:00,topic2
338,Brazil,8/19/14 0:00,topic2
339,Brazil,9/9/14 0:00,topic4
337,Brazil,10/7/14 0:00,topic2
368,Brazil,10/27/14 0:00,topic4
369,Brazil,11/3/14 0:00,topic7
370,Brazil,12/1/14 0:00,topic7
371,Brazil,12/11/14 0:00,topic2
336,Brazil,12/16/14 0:00,topic2
375,Bulgaria,6/24/13 0:00,topic1
381,Bulgaria,7/24/13 0:00,topic2
382,Bulgaria,9/27/13 0:00,topic1
383,Bulgaria,11/6/13 0:00,topic2
378,Bulgaria,11/11/13 0:00,topic4
376,Bulgaria,11/13/13 0:00,topic2
379,Bulgaria,11/19/13 0:00,topic4
380,Bulgaria,11/20/13 0:00,topic2
377,Bulgaria,11/29/13 0:00,topic2
384,Bulgaria,5/16/14 0:00,topic2
385,Bulgaria,5/19/14 0:00,topic7
386,Bulgaria,6/20/14 0:00,topic4
387,Bulgaria,6/23/14 0:00,topic4
374,Bulgaria,6/24/14 0:00,topic4
373,Bulgaria,8/6/14 0:00,topic1
393,Burkina Faso,7/1/13 0:00,topic2
394,Burkina Faso,7/29/13 0:00,topic2
395,Burkina Faso,11/6/13 0:00,topic4
396,Burkina Faso,11/8/13 0:00,topic4
397,Burkina Faso,8/25/14 0:00,topic4
399,Burkina Faso,10/31/14 0:00,topic2
398,Burkina Faso,10/31/14 0:00,topic4
400,Burkina Faso,10/31/14 0:00,topic4
401,Burkina Faso,10/31/14 0:00,topic4
402,Burkina Faso,11/3/14 0:00,topic2
403,Burkina Faso,11/3/14 0:00,topic2
389,Burkina Faso,11/4/14 0:00,topic2
390,Burkina Faso,11/4/14 0:00,topic2
391,Burkina Faso,11/4/14 0:00,topic4
404,Burkina Faso,11/14/14 0:00,topic4
405,Burkina Faso,11/17/14 0:00,topic2
406,Burkina Faso,11/24/14 0:00,topic1
388,Burkina Faso,11/26/14 0:00,topic2
392,Burkina Faso,12/31/14 0:00,topic8
412,Burundi,7/15/13 0:00,topic2
413,Burundi,8/9/13 0:00,topic2
415,Burundi,9/13/13 0:00,topic1
416,Burundi,10/4/13 0:00,topic1
414,Burundi,12/19/13 0:00,topic1
421,Burundi,6/5/14 0:00,topic2
408,Burundi,7/9/14 0:00,topic1
409,Burundi,7/9/14 0:00,topic1
417,Burundi,7/14/14 0:00,topic4
418,Burundi,7/21/14 0:00,topic1
407,Burundi,7/30/14 0:00,topic4
419,Burundi,8/7/14 0:00,topic4
420,Burundi,10/31/14 0:00,topic2
411,Burundi,12/30/14 0:00,topic2
410,Burundi,12/31/14 0:00,topic2
537,Central African Republic,6/25/13 0:00,topic4
557,Central African Republic,6/26/13 0:00,topic2
538,Central African Republic,6/28/13 0:00,topic1
540,Central African Republic,6/28/13 0:00,topic2
539,Central African Republic,6/28/13 0:00,topic4
541,Central African Republic,7/1/13 0:00,topic2
542,Central African Republic,7/1/13 0:00,topic2
543,Central African Republic,7/10/13 0:00,topic5
544,Central African Republic,7/12/13 0:00,topic4
545,Central African Republic,7/16/13 0:00,topic4
546,Central African Republic,7/17/13 0:00,topic2
547,Central African Republic,7/17/13 0:00,topic4
599,Central African Republic,7/25/13 0:00,topic1
584,Central African Republic,7/29/13 0:00,topic2
567,Central African Republic,7/31/13 0:00,topic2
586,Central African Republic,8/1/13 0:00,topic2
565,Central African Republic,8/9/13 0:00,topic2
550,Central African Republic,8/12/13 0:00,topic1
548,Central African Republic,8/12/13 0:00,topic2
549,Central African Republic,8/12/13 0:00,topic4
614,Central African Republic,8/14/13 0:00,topic1
617,Central African Republic,8/14/13 0:00,topic2
615,Central African Republic,8/14/13 0:00,topic6
616,Central African Republic,8/14/13 0:00,topic6
618,Central African Republic,8/15/13 0:00,topic2
551,Central African Republic,9/5/13 0:00,topic2
553,Central African Republic,9/5/13 0:00,topic2
552,Central African Republic,9/5/13 0:00,topic6
554,Central African Republic,9/9/13 0:00,topic2
555,Central African Republic,9/10/13 0:00,topic2
556,Central African Republic,9/11/13 0:00,topic2
591,Central African Republic,9/12/13 0:00,topic2
612,Central African Republic,9/13/13 0:00,topic2
613,Central African Republic,9/13/13 0:00,topic2
579,Central African Republic,9/16/13 0:00,topic2
593,Central African Republic,9/19/13 0:00,topic2
594,Central African Republic,9/19/13 0:00,topic2
595,Central African Republic,9/19/13 0:00,topic2
619,Central African Republic,9/23/13 0:00,topic2
620,Central African Republic,9/23/13 0:00,topic2
621,Central African Republic,9/24/13 0:00,topic2
622,Central African Republic,9/27/13 0:00,topic7
623,Central African Republic,9/30/13 0:00,topic2
624,Central African Republic,10/4/13 0:00,topic2
625,Central African Republic,10/4/13 0:00,topic2
604,Central African Republic,10/9/13 0:00,topic2
605,Central African Republic,10/9/13 0:00,topic4
590,Central African Republic,10/10/13 0:00,topic1
589,Central African Republic,10/10/13 0:00,topic2
568,Central African Republic,10/11/13 0:00,topic2
569,Central African Republic,10/11/13 0:00,topic2
626,Central African Republic,10/14/13 0:00,topic2
627,Central African Republic,10/14/13 0:00,topic2
628,Central African Republic,10/14/13 0:00,topic2
629,Central African Republic,10/16/13 0:00,topic2
631,Central African Republic,10/16/13 0:00,topic2
630,Central African Republic,10/16/13 0:00,topic4
561,Central African Republic,10/17/13 0:00,topic2
559,Central African Republic,10/18/13 0:00,topic2
560,Central African Republic,10/18/13 0:00,topic2
562,Central African Republic,10/23/13 0:00,topic2
563,Central African Republic,10/23/13 0:00,topic2
564,Central African Republic,10/23/13 0:00,topic2
632,Central African Republic,10/24/13 0:00,topic1
633,Central African Republic,10/30/13 0:00,topic2
634,Central African Republic,10/30/13 0:00,topic2
635,Central African Republic,10/30/13 0:00,topic2
637,Central African Republic,11/4/13 0:00,topic2
638,Central African Republic,11/4/13 0:00,topic2
636,Central African Republic,11/4/13 0:00,topic4
639,Central African Republic,11/5/13 0:00,topic2
640,Central African Republic,11/5/13 0:00,topic2
588,Central African Republic,11/7/13 0:00,topic2
587,Central African Republic,11/7/13 0:00,topic4
577,Central African Republic,11/11/13 0:00,topic2
578,Central African Republic,11/11/13 0:00,topic2
566,Central African Republic,11/13/13 0:00,topic8
558,Central African Republic,11/15/13 0:00,topic2
580,Central African Republic,11/18/13 0:00,topic2
581,Central African Republic,11/18/13 0:00,topic2
601,Central African Republic,11/19/13 0:00,topic4
607,Central African Republic,11/20/13 0:00,topic2
608,Central African Republic,11/20/13 0:00,topic2
609,Central African Republic,11/20/13 0:00,topic2
596,Central African Republic,11/21/13 0:00,topic2
598,Central African Republic,11/21/13 0:00,topic2
597,Central African Republic,11/21/13 0:00,topic8
570,Central African Republic,11/22/13 0:00,topic2
582,Central African Republic,11/25/13 0:00,topic2
583,Central African Republic,11/25/13 0:00,topic2
571,Central African Republic,11/29/13 0:00,topic2
572,Central African Republic,11/29/13 0:00,topic2
573,Central African Republic,11/29/13 0:00,topic2
574,Central African Republic,11/29/13 0:00,topic2
576,Central African Republic,12/2/13 0:00,topic2
575,Central African Republic,12/2/13 0:00,topic7
600,Central African Republic,12/3/13 0:00,topic2
603,Central African Republic,12/4/13 0:00,topic2
610,Central African Republic,12/5/13 0:00,topic2
611,Central African Republic,12/5/13 0:00,topic2
606,Central African Republic,12/18/13 0:00,topic2
592,Central African Republic,12/19/13 0:00,topic2
585,Central African Republic,12/30/13 0:00,topic7
602,Central African Republic,12/31/13 0:00,topic2
641,Central African Republic,5/16/14 0:00,topic2
642,Central African Republic,5/16/14 0:00,topic2
643,Central African Republic,5/19/14 0:00,topic2
644,Central African Republic,5/23/14 0:00,topic2
421,Central African Republic,6/5/14 0:00,topic2
645,Central African Republic,6/6/14 0:00,topic1
521,Central African Republic,6/24/14 0:00,topic2
503,Central African Republic,6/25/14 0:00,topic2
504,Central African Republic,6/25/14 0:00,topic2
646,Central African Republic,6/25/14 0:00,topic2
517,Central African Republic,7/2/14 0:00,topic2
518,Central African Republic,7/2/14 0:00,topic6
530,Central African Republic,7/8/14 0:00,topic1
529,Central African Republic,7/8/14 0:00,topic2
531,Central African Republic,7/8/14 0:00,topic2
514,Central African Republic,7/9/14 0:00,topic2
515,Central African Republic,7/9/14 0:00,topic2
647,Central African Republic,7/10/14 0:00,topic2
648,Central African Republic,7/14/14 0:00,topic1
649,Central African Republic,7/14/14 0:00,topic1
509,Central African Republic,7/16/14 0:00,topic2
510,Central African Republic,7/16/14 0:00,topic4
511,Central African Republic,7/16/14 0:00,topic8
650,Central African Republic,7/21/14 0:00,topic4
505,Central African Republic,7/23/14 0:00,topic4
651,Central African Republic,7/28/14 0:00,topic2
501,Central African Republic,7/30/14 0:00,topic2
653,Central African Republic,8/4/14 0:00,topic2
652,Central African Republic,8/4/14 0:00,topic4
507,Central African Republic,8/6/14 0:00,topic2
508,Central African Republic,8/6/14 0:00,topic2
524,Central African Republic,8/12/14 0:00,topic2
523,Central African Republic,8/12/14 0:00,topic4
528,Central African Republic,8/19/14 0:00,topic2
654,Central African Republic,8/22/14 0:00,topic2
655,Central African Republic,8/22/14 0:00,topic2
657,Central African Republic,8/25/14 0:00,topic2
656,Central African Republic,8/25/14 0:00,topic4
658,Central African Republic,8/25/14 0:00,topic6
519,Central African Republic,8/26/14 0:00,topic2
659,Central African Republic,8/29/14 0:00,topic4
527,Central African Republic,9/2/14 0:00,topic2
660,Central African Republic,9/12/14 0:00,topic2
522,Central African Republic,9/23/14 0:00,topic2
661,Central African Republic,9/29/14 0:00,topic2
662,Central African Republic,9/29/14 0:00,topic2
525,Central African Republic,10/7/14 0:00,topic4
526,Central African Republic,10/7/14 0:00,topic4
499,Central African Republic,10/10/14 0:00,topic2
500,Central African Republic,10/10/14 0:00,topic2
513,Central African Republic,10/15/14 0:00,topic2
512,Central African Republic,10/15/14 0:00,topic4
663,Central African Republic,10/16/14 0:00,topic2
506,Central African Republic,10/22/14 0:00,topic2
664,Central African Republic,10/31/14 0:00,topic1
665,Central African Republic,11/3/14 0:00,topic2
516,Central African Republic,11/5/14 0:00,topic2
666,Central African Republic,11/14/14 0:00,topic2
667,Central African Republic,11/14/14 0:00,topic2
668,Central African Republic,11/24/14 0:00,topic2
520,Central African Republic,11/25/14 0:00,topic2
502,Central African Republic,11/26/14 0:00,topic1
669,Central African Republic,11/27/14 0:00,topic2
670,Central African Republic,12/1/14 0:00,topic1
671,Central African Republic,12/4/14 0:00,topic2
672,Central African Republic,12/12/14 0:00,topic2
673,Central African Republic,12/15/14 0:00,topic2
532,Central African Republic,12/18/14 0:00,topic2
533,Central African Republic,12/18/14 0:00,topic2
535,Central African Republic,12/18/14 0:00,topic2
534,Central African Republic,12/18/14 0:00,topic8
536,Central African Republic,12/30/14 0:00,topic4
674,Central African Republic,7/22/14 0:00,topic2
427,Cambodia,6/28/13 0:00,topic1
471,Cambodia,7/12/13 0:00,topic2
453,Cambodia,7/25/13 0:00,topic1
442,Cambodia,7/26/13 0:00,topic1
446,Cambodia,7/29/13 0:00,topic4
439,Cambodia,7/31/13 0:00,topic2
454,Cambodia,7/31/13 0:00,topic2
448,Cambodia,8/1/13 0:00,topic1
449,Cambodia,8/1/13 0:00,topic2
428,Cambodia,8/12/13 0:00,topic1
429,Cambodia,8/13/13 0:00,topic4
430,Cambodia,8/13/13 0:00,topic4
457,Cambodia,8/15/13 0:00,topic4
437,Cambodia,8/27/13 0:00,topic4
431,Cambodia,9/5/13 0:00,topic4
